"","Species","colony_id","Light_Value.x","Run","micromol.cm2.s","micromol.cm2.h"
"1","Diploria labyrinthiformis","Dlab-A1","0",1,-0.000277461576892401,-0.998861676812642
"2","Diploria labyrinthiformis","Dlab-A1","143",1,0.000254523320034709,0.916283952124954
"3","Diploria labyrinthiformis","Dlab-A1","188",1,0.000389833590820324,1.40340092695317
"4","Diploria labyrinthiformis","Dlab-A1","230",1,0.000454662781085266,1.63678601190696
"5","Diploria labyrinthiformis","Dlab-A1","270",1,0.000472799971039534,1.70207989574232
"6","Diploria labyrinthiformis","Dlab-A1","307",1,0.000525225142848625,1.89081051425505
"7","Diploria labyrinthiformis","Dlab-A1","336",1,0.000536653909177145,1.93195407303772
"8","Diploria labyrinthiformis","Dlab-A1","360",1,0.000618171340529622,2.22541682590664
"9","Diploria labyrinthiformis","Dlab-A1","37",1,-0.000111037141931329,-0.399733710952785
"10","Diploria labyrinthiformis","Dlab-A1","384",1,0.000537463083037544,1.93486709893516
"11","Diploria labyrinthiformis","Dlab-A1","505",1,0.000637723095118528,2.2958031424267
"12","Diploria labyrinthiformis","Dlab-A2","0",4,-0.00024406214855662,-0.87862373480383
"13","Diploria labyrinthiformis","Dlab-A2","124",4,-9.37781164567199e-05,-0.337601219244192
"14","Diploria labyrinthiformis","Dlab-A2","165",4,2.33570190568097e-05,0.084085268604515
"15","Diploria labyrinthiformis","Dlab-A2","233",4,-0.000117715037664343,-0.423774135591635
"16","Diploria labyrinthiformis","Dlab-A2","289",4,-6.69559224509547e-06,-0.0241041320823437
"17","Diploria labyrinthiformis","Dlab-A2","32",4,-6.52475324199571e-05,-0.234891116711846
"18","Diploria labyrinthiformis","Dlab-A2","341",4,-9.36318610231542e-05,-0.337074699683355
"19","Diploria labyrinthiformis","Dlab-A2","413",4,-9.23205716825646e-05,-0.332354058057233
"20","Diploria labyrinthiformis","Dlab-A2","517",4,-9.19820533613601e-05,-0.331135392100896
"21","Diploria labyrinthiformis","Dlab-A3","0",7,-0.000283603692684906,-1.02097329366566
"22","Diploria labyrinthiformis","Dlab-A3","124",7,4.79229099707458e-05,0.172522475894685
"23","Diploria labyrinthiformis","Dlab-A3","165",7,0.000203655912562893,0.733161285226415
"24","Diploria labyrinthiformis","Dlab-A3","233",7,0.000308677221005055,1.1112379956182
"25","Diploria labyrinthiformis","Dlab-A3","289",7,0.000361343470499124,1.30083649379685
"26","Diploria labyrinthiformis","Dlab-A3","32",7,-0.000254843124372345,-0.917435247740443
"27","Diploria labyrinthiformis","Dlab-A3","341",7,0.00039356912184496,1.41684883864186
"28","Diploria labyrinthiformis","Dlab-A3","413",7,0.000443355982095388,1.5960815355434
"29","Diploria labyrinthiformis","Dlab-A3","517",7,0.000455725270948548,1.64061097541477
"30","Diploria labyrinthiformis","Dlab-A5","0",11,-0.000142282413067726,-0.512216687043814
"31","Diploria labyrinthiformis","Dlab-A5","124",11,0.000114584616617581,0.412504619823292
"32","Diploria labyrinthiformis","Dlab-A5","165",11,0.000208159798837979,0.749375275816723
"33","Diploria labyrinthiformis","Dlab-A5","233",11,0.000271537577514045,0.977535279050563
"34","Diploria labyrinthiformis","Dlab-A5","289",11,0.000287010899369146,1.03323923772893
"35","Diploria labyrinthiformis","Dlab-A5","32",11,-2.85460094765773e-05,-0.102765634115678
"36","Diploria labyrinthiformis","Dlab-A5","341",11,0.000299967112717051,1.07988160578138
"37","Diploria labyrinthiformis","Dlab-A5","413",11,0.000325170943873421,1.17061539794431
"38","Diploria labyrinthiformis","Dlab-A5","517",11,0.000319024640377155,1.14848870535776
"39","Diploria labyrinthiformis","Dlab-A6","0",17,0.000106265962884026,0.382557466382495
"40","Diploria labyrinthiformis","Dlab-A6","124",17,0.000402426005945104,1.44873362140237
"41","Diploria labyrinthiformis","Dlab-A6","165",17,0.000556957950670645,2.00504862241432
"42","Diploria labyrinthiformis","Dlab-A6","233",17,0.000701721989645605,2.52619916272418
"43","Diploria labyrinthiformis","Dlab-A6","289",17,0.000809941438945309,2.91578918020311
"44","Diploria labyrinthiformis","Dlab-A6","32",17,9.95235145130665e-05,0.358284652247039
"45","Diploria labyrinthiformis","Dlab-A6","341",17,0.000852811423354778,3.0701211240772
"46","Diploria labyrinthiformis","Dlab-A6","413",17,0.000801626895263493,2.88585682294857
"47","Diploria labyrinthiformis","Dlab-A6","517",17,0.000880768856821817,3.17076788455854
"48","Diploria labyrinthiformis","Dlab-B1","0",1,-0.00030405390182643,-1.09459404657515
"49","Diploria labyrinthiformis","Dlab-B1","143",1,0.000148167609947328,0.53340339581038
"50","Diploria labyrinthiformis","Dlab-B1","188",1,0.000258398233941391,0.930233642189008
"51","Diploria labyrinthiformis","Dlab-B1","230",1,0.000316906853245467,1.14086467168368
"52","Diploria labyrinthiformis","Dlab-B1","270",1,0.000328886422886328,1.18399112239078
"53","Diploria labyrinthiformis","Dlab-B1","307",1,0.000387800663906676,1.39608239006403
"54","Diploria labyrinthiformis","Dlab-B1","336",1,0.00040614280857988,1.46211411088757
"55","Diploria labyrinthiformis","Dlab-B1","360",1,0.000534128088122596,1.92286111724135
"56","Diploria labyrinthiformis","Dlab-B1","37",1,-0.000179036566911651,-0.644531640881944
"57","Diploria labyrinthiformis","Dlab-B1","384",1,0.000422336507261587,1.52041142614171
"58","Diploria labyrinthiformis","Dlab-B1","505",1,0.000511344020826871,1.84083847497674
"59","Diploria labyrinthiformis","Dlab-B2","0",4,-0.000580264893088788,-2.08895361511964
"60","Diploria labyrinthiformis","Dlab-B2","124",4,-0.000135495414444627,-0.487783492000659
"61","Diploria labyrinthiformis","Dlab-B2","165",4,-8.98594563004902e-05,-0.323494042681765
"62","Diploria labyrinthiformis","Dlab-B2","233",4,-0.000214851311156204,-0.773464720162336
"63","Diploria labyrinthiformis","Dlab-B2","289",4,-0.00012273045055999,-0.441829622015965
"64","Diploria labyrinthiformis","Dlab-B2","32",4,-0.000243934011162714,-0.87816244018577
"65","Diploria labyrinthiformis","Dlab-B2","341",4,-0.000112526541571619,-0.405095549657828
"66","Diploria labyrinthiformis","Dlab-B2","413",4,-0.00011339473913678,-0.40822106089241
"67","Diploria labyrinthiformis","Dlab-B2","517",4,-9.59000204898425e-05,-0.345240073763433
"68","Diploria labyrinthiformis","Dlab-B4","0",14,-0.000170797490818712,-0.614870966947365
"69","Diploria labyrinthiformis","Dlab-B4","124",14,0.000129454886023567,0.46603758968484
"70","Diploria labyrinthiformis","Dlab-B4","165",14,0.000191247100795781,0.68848956286481
"71","Diploria labyrinthiformis","Dlab-B4","233",14,0.000204038310927955,0.734537919340639
"72","Diploria labyrinthiformis","Dlab-B4","289",14,0.00018213552602993,0.655687893707747
"73","Diploria labyrinthiformis","Dlab-B4","32",14,-6.32780702071428e-05,-0.227801052745714
"74","Diploria labyrinthiformis","Dlab-B4","341",14,0.000175987506444979,0.633555023201924
"75","Diploria labyrinthiformis","Dlab-B4","413",14,0.000159564856643054,0.574433483914996
"76","Diploria labyrinthiformis","Dlab-B4","517",14,0.000138173123705665,0.497423245340393
"77","Diploria labyrinthiformis","Dlab-D1","0",2,-0.000286714709257152,-1.03217295332575
"78","Diploria labyrinthiformis","Dlab-D1","124",2,0.000118079550329576,0.425086381186472
"79","Diploria labyrinthiformis","Dlab-D1","165",2,0.00019238473288791,0.692585038396474
"80","Diploria labyrinthiformis","Dlab-D1","233",2,0.000300464924440717,1.08167372798658
"81","Diploria labyrinthiformis","Dlab-D1","289",2,0.000348880702605957,1.25597052938144
"82","Diploria labyrinthiformis","Dlab-D1","32",2,-0.000162041941628014,-0.583350989860852
"83","Diploria labyrinthiformis","Dlab-D1","341",2,0.000363345164786648,1.30804259323193
"84","Diploria labyrinthiformis","Dlab-D1","413",2,0.000402218428007268,1.44798634082616
"85","Diploria labyrinthiformis","Dlab-D3","0",7,-0.000353625042751938,-1.27305015390698
"86","Diploria labyrinthiformis","Dlab-D3","124",7,-7.21652140771697e-05,-0.259794770677811
"87","Diploria labyrinthiformis","Dlab-D3","165",7,5.77659593897525e-05,0.207957453803109
"88","Diploria labyrinthiformis","Dlab-D3","233",7,0.000155779630198561,0.560806668714821
"89","Diploria labyrinthiformis","Dlab-D3","289",7,0.000209417556829397,0.753903204585831
"90","Diploria labyrinthiformis","Dlab-D3","32",7,-0.000328887467908446,-1.1839948844704
"91","Diploria labyrinthiformis","Dlab-D3","341",7,0.00024575094491414,0.884703401690905
"92","Diploria labyrinthiformis","Dlab-D3","413",7,0.000278678073968034,1.00324106628492
"93","Diploria labyrinthiformis","Dlab-D3","517",7,0.000327824314357457,1.18016753168685
"94","Diploria labyrinthiformis","Dlab-D5","0",11,-0.000180625147867183,-0.650250532321858
"95","Diploria labyrinthiformis","Dlab-D5","124",11,6.36601657743174e-05,0.229176596787543
"96","Diploria labyrinthiformis","Dlab-D5","165",11,0.000215744838533717,0.776681418721383
"97","Diploria labyrinthiformis","Dlab-D5","233",11,0.000291641779520752,1.04991040627471
"98","Diploria labyrinthiformis","Dlab-D5","289",11,0.000328107391540461,1.18118660954566
"99","Diploria labyrinthiformis","Dlab-D5","32",11,-8.60820248428897e-05,-0.309895289434403
"100","Diploria labyrinthiformis","Dlab-D5","341",11,0.000357325638243225,1.28637229767561
"101","Diploria labyrinthiformis","Dlab-D5","413",11,0.000394986237224775,1.42195045400919
"102","Diploria labyrinthiformis","Dlab-D5","517",11,0.00038888932736383,1.40000157850979
"103","Diploria labyrinthiformis","Dlab-D7","0",21,-0.000561094780068664,-2.01994120824719
"104","Diploria labyrinthiformis","Dlab-D7","124",21,-0.000297995519775408,-1.07278387119147
"105","Diploria labyrinthiformis","Dlab-D7","165",21,-0.000266114674920594,-0.958012829714139
"106","Diploria labyrinthiformis","Dlab-D7","233",21,-0.000202840029643579,-0.730224106716885
"107","Diploria labyrinthiformis","Dlab-D7","289",21,-0.000188564000153249,-0.678830400551697
"108","Diploria labyrinthiformis","Dlab-D7","32",21,-0.000475371830774137,-1.71133859078689
"109","Diploria labyrinthiformis","Dlab-D7","341",21,-0.000175154455562275,-0.630556040024191
"110","Diploria labyrinthiformis","Dlab-D7","413",21,-0.000127162551625364,-0.457785185851311
"111","Diploria labyrinthiformis","Dlab-D7","517",21,-9.28307608383734e-05,-0.334190739018144
"112","Diploria labyrinthiformis","Dlab-F4","0",14,-0.000207713198965465,-0.747767516275673
"113","Diploria labyrinthiformis","Dlab-F4","124",14,0.000202619903172788,0.729431651422038
"114","Diploria labyrinthiformis","Dlab-F4","165",14,0.000205381408992878,0.73937307237436
"115","Diploria labyrinthiformis","Dlab-F4","233",14,0.000240862078112445,0.867103481204803
"116","Diploria labyrinthiformis","Dlab-F4","289",14,0.00016008345180668,0.576300426504048
"117","Diploria labyrinthiformis","Dlab-F4","32",14,-3.82754216475108e-05,-0.137791517931039
"118","Diploria labyrinthiformis","Dlab-F4","341",14,0.000213442377557306,0.768392559206303
"119","Diploria labyrinthiformis","Dlab-F4","413",14,0.000189470462642382,0.682093665512577
"120","Diploria labyrinthiformis","Dlab-F4","517",14,0.000169733368735447,0.611040127447611
"121","Diploria labyrinthiformis","Dlab-F7","0",21,-0.000436785079120955,-1.57242628483544
"122","Diploria labyrinthiformis","Dlab-F7","124",21,-0.000257038098958252,-0.925337156249706
"123","Diploria labyrinthiformis","Dlab-F7","165",21,-0.000278420469654758,-1.00231369075713
"124","Diploria labyrinthiformis","Dlab-F7","233",21,-0.0002253689982929,-0.811328393854439
"125","Diploria labyrinthiformis","Dlab-F7","289",21,-0.000209893470196708,-0.755616492708149
"126","Diploria labyrinthiformis","Dlab-F7","32",21,-0.000368436057519092,-1.32636980706873
"127","Diploria labyrinthiformis","Dlab-F7","341",21,-0.000204188832194802,-0.735079795901289
"128","Diploria labyrinthiformis","Dlab-F7","413",21,-0.000188448207699083,-0.678413547716697
"129","Diploria labyrinthiformis","Dlab-F7","517",21,-0.000172149085720034,-0.619736708592121
"130","Montastraea cavernosa","Mcav-A1","0",1,-0.000229608792872149,-0.826591654339737
"131","Montastraea cavernosa","Mcav-A1","143",1,9.31122642130567e-07,0.00335204151167004
"132","Montastraea cavernosa","Mcav-A1","188",1,0.000121250861031936,0.436503099714969
"133","Montastraea cavernosa","Mcav-A1","230",1,0.000187197973878416,0.673912705962298
"134","Montastraea cavernosa","Mcav-A1","270",1,0.000189615174380229,0.682614627768824
"135","Montastraea cavernosa","Mcav-A1","307",1,0.000229174537006606,0.825028333223783
"136","Montastraea cavernosa","Mcav-A1","336",1,0.000254042999383302,0.914554797779886
"137","Montastraea cavernosa","Mcav-A1","360",1,0.000359988523874996,1.29595868594999
"138","Montastraea cavernosa","Mcav-A1","37",1,-0.000150019124706219,-0.540068848942387
"139","Montastraea cavernosa","Mcav-A1","384",1,0.000247712928118701,0.891766541227325
"140","Montastraea cavernosa","Mcav-A1","505",1,0.000290565168697018,1.04603460730926
"141","Montastraea cavernosa","Mcav-A2","0",4,-0.000272249867186646,-0.980099521871924
"142","Montastraea cavernosa","Mcav-A2","124",4,-0.000127261575117827,-0.458141670424177
"143","Montastraea cavernosa","Mcav-A2","165",4,-7.85829409024269e-05,-0.282898587248737
"144","Montastraea cavernosa","Mcav-A2","233",4,-0.000103519900978698,-0.372671643523311
"145","Montastraea cavernosa","Mcav-A2","289",4,-0.000175886074796199,-0.633189869266315
"146","Montastraea cavernosa","Mcav-A2","32",4,-0.000196737148906843,-0.708253736064634
"147","Montastraea cavernosa","Mcav-A2","341",4,-0.000182648579408143,-0.657534885869317
"148","Montastraea cavernosa","Mcav-A2","413",4,-0.000141525462889651,-0.509491666402742
"149","Montastraea cavernosa","Mcav-A2","517",4,-0.000126253136050756,-0.454511289782723
"150","Montastraea cavernosa","Mcav-A5","0",11,-0.000119485484019823,-0.430147742471363
"151","Montastraea cavernosa","Mcav-A5","124",11,0.000109140011771737,0.392904042378253
"152","Montastraea cavernosa","Mcav-A5","165",11,0.000195322214308028,0.7031599715089
"153","Montastraea cavernosa","Mcav-A5","233",11,0.000232951403468288,0.838625052485835
"154","Montastraea cavernosa","Mcav-A5","289",11,0.000241561093158766,0.869619935371559
"155","Montastraea cavernosa","Mcav-A5","32",11,-2.61215759204189e-05,-0.0940376733135081
"156","Montastraea cavernosa","Mcav-A5","341",11,0.000261105437785304,0.939979576027096
"157","Montastraea cavernosa","Mcav-A5","413",11,0.000277123991614048,0.997646369810574
"158","Montastraea cavernosa","Mcav-A5","517",11,0.000273228848623373,0.983623855044144
"159","Montastraea cavernosa","Mcav-B1","0",1,-0.000221681268394743,-0.798052566221074
"160","Montastraea cavernosa","Mcav-B1","143",1,0.000143683188441086,0.517259478387909
"161","Montastraea cavernosa","Mcav-B1","188",1,0.000205838673716402,0.741019225379049
"162","Montastraea cavernosa","Mcav-B1","230",1,0.000232815030495437,0.838134109783572
"163","Montastraea cavernosa","Mcav-B1","270",1,0.000232632647009753,0.837477529235112
"164","Montastraea cavernosa","Mcav-B1","307",1,0.00026865227842418,0.96714820232705
"165","Montastraea cavernosa","Mcav-B1","336",1,0.000276626119660407,0.995854030777465
"166","Montastraea cavernosa","Mcav-B1","360",1,0.000378479063818659,1.36252462974717
"167","Montastraea cavernosa","Mcav-B1","37",1,-0.000126433003224354,-0.455158811607676
"168","Montastraea cavernosa","Mcav-B1","384",1,0.00025704816123261,0.925373380437396
"169","Montastraea cavernosa","Mcav-B1","505",1,0.00030651051311849,1.10343784722656
"170","Montastraea cavernosa","Mcav-B2","0",4,-0.000144788891625708,-0.521240009852549
"171","Montastraea cavernosa","Mcav-B2","124",4,-0.000113752458375097,-0.40950885015035
"172","Montastraea cavernosa","Mcav-B2","165",4,-4.27987745345908e-05,-0.154075588324527
"173","Montastraea cavernosa","Mcav-B2","233",4,-0.000283698630160913,-1.02131506857929
"174","Montastraea cavernosa","Mcav-B2","289",4,-0.000162505425413918,-0.585019531490105
"175","Montastraea cavernosa","Mcav-B2","32",4,-0.000114315039724135,-0.411534143006888
"176","Montastraea cavernosa","Mcav-B2","341",4,-0.000139361118276904,-0.501700025796853
"177","Montastraea cavernosa","Mcav-B2","413",4,-9.74224758125816e-05,-0.350720912925294
"178","Montastraea cavernosa","Mcav-B2","517",4,-4.87834824851299e-05,-0.175620536946468
"179","Montastraea cavernosa","Mcav-B6","0",17,-0.000210014661972948,-0.756052783102614
"180","Montastraea cavernosa","Mcav-B6","124",17,0.000136231964511532,0.490435072241516
"181","Montastraea cavernosa","Mcav-B6","165",17,0.000196578017077464,0.707680861478872
"182","Montastraea cavernosa","Mcav-B6","233",17,0.000243103199496989,0.87517151818916
"183","Montastraea cavernosa","Mcav-B6","289",17,0.000307843502015248,1.10823660725489
"184","Montastraea cavernosa","Mcav-B6","32",17,-9.959298326976e-05,-0.358534739771136
"185","Montastraea cavernosa","Mcav-B6","341",17,0.000376836245441312,1.35661048358872
"186","Montastraea cavernosa","Mcav-B6","413",17,0.000404405898336592,1.45586123401173
"187","Montastraea cavernosa","Mcav-B6","517",17,0.000452362627017495,1.62850545726298
"188","Montastraea cavernosa","Mcav-B7","0",21,-0.000253710418793006,-0.913357507654822
"189","Montastraea cavernosa","Mcav-B7","124",21,-0.000121975679593018,-0.439112446534866
"190","Montastraea cavernosa","Mcav-B7","165",21,-9.01287738376955e-05,-0.324463585815704
"191","Montastraea cavernosa","Mcav-B7","233",21,-7.21321970893977e-05,-0.259675909521832
"192","Montastraea cavernosa","Mcav-B7","289",21,-5.02450339058911e-05,-0.180882122061208
"193","Montastraea cavernosa","Mcav-B7","32",21,-0.000192085187875796,-0.691506676352865
"194","Montastraea cavernosa","Mcav-B7","341",21,-4.11671516374059e-05,-0.148201745894661
"195","Montastraea cavernosa","Mcav-B7","413",21,-2.189873206086e-05,-0.0788354354190959
"196","Montastraea cavernosa","Mcav-B7","517",21,-2.12661651753437e-05,-0.0765581946312372
"197","Montastraea cavernosa","Mcav-C1","0",2,-0.000259450059728075,-0.934020215021071
"198","Montastraea cavernosa","Mcav-C1","124",2,8.62410087320547e-06,0.0310467631435397
"199","Montastraea cavernosa","Mcav-C1","165",2,5.97943851610762e-05,0.215259786579874
"200","Montastraea cavernosa","Mcav-C1","233",2,0.000120178247218351,0.432641689986062
"201","Montastraea cavernosa","Mcav-C1","289",2,0.000160838111061731,0.579017199822233
"202","Montastraea cavernosa","Mcav-C1","32",2,-0.000171969727721773,-0.619091019798384
"203","Montastraea cavernosa","Mcav-C1","341",2,0.000176547023592019,0.635569284931267
"204","Montastraea cavernosa","Mcav-C1","413",2,0.000194174538307952,0.699028337908626
"205","Montastraea cavernosa","Mcav-C3","0",7,-0.000308836631431457,-1.11181187315325
"206","Montastraea cavernosa","Mcav-C3","124",7,-3.86551895244315e-05,-0.139158682287954
"207","Montastraea cavernosa","Mcav-C3","165",7,7.40881585406506e-05,0.266717370746342
"208","Montastraea cavernosa","Mcav-C3","233",7,0.000117991805656328,0.424770500362782
"209","Montastraea cavernosa","Mcav-C3","289",7,0.000119116486380564,0.42881935097003
"210","Montastraea cavernosa","Mcav-C3","32",7,-0.000294106238328405,-1.05878245798226
"211","Montastraea cavernosa","Mcav-C3","341",7,0.000146825504974502,0.528571817908209
"212","Montastraea cavernosa","Mcav-C3","413",7,0.000116283811481587,0.418621721333713
"213","Montastraea cavernosa","Mcav-C3","517",7,9.95289821709091e-05,0.358304335815273
"214","Montastraea cavernosa","Mcav-C4","0",14,-0.000136108523775905,-0.489990685593257
"215","Montastraea cavernosa","Mcav-C4","124",14,0.000162915316618668,0.586495139827204
"216","Montastraea cavernosa","Mcav-C4","165",14,0.000187001405957083,0.673205061445498
"217","Montastraea cavernosa","Mcav-C4","233",14,0.000209387534109687,0.753795122794873
"218","Montastraea cavernosa","Mcav-C4","289",14,0.000188090213234833,0.677124767645398
"219","Montastraea cavernosa","Mcav-C4","32",14,-1.37668344089259e-06,-0.00495606038721333
"220","Montastraea cavernosa","Mcav-C4","341",14,0.000190292486237321,0.685052950454357
"221","Montastraea cavernosa","Mcav-C4","413",14,0.000185773904544864,0.668786056361512
"222","Montastraea cavernosa","Mcav-C4","517",14,0.000193266903893857,0.695760854017886
"223","Montastraea cavernosa","Mcav-D1","0",2,-0.000299248659891044,-1.07729517560776
"224","Montastraea cavernosa","Mcav-D1","124",2,6.28298090040393e-05,0.226187312414541
"225","Montastraea cavernosa","Mcav-D1","165",2,0.00012135959464548,0.436894540723729
"226","Montastraea cavernosa","Mcav-D1","233",2,0.000184261439668714,0.66334118280737
"227","Montastraea cavernosa","Mcav-D1","289",2,0.000228096367827859,0.821146924180292
"228","Montastraea cavernosa","Mcav-D1","32",2,-0.000179023333742128,-0.644484001471663
"229","Montastraea cavernosa","Mcav-D1","341",2,0.000251260977737161,0.904539519853781
"230","Montastraea cavernosa","Mcav-D1","413",2,0.000278778392164149,1.00360221179094
"231","Montastraea cavernosa","Mcav-E5","0",11,-0.000143260506374618,-0.515737822948623
"232","Montastraea cavernosa","Mcav-E5","124",11,8.11928554102865e-05,0.292294279477032
"233","Montastraea cavernosa","Mcav-E5","165",11,0.000171791904270594,0.618450855374139
"234","Montastraea cavernosa","Mcav-E5","233",11,0.000227113182584321,0.817607457303555
"235","Montastraea cavernosa","Mcav-E5","289",11,0.000240860706882591,0.867098544777328
"236","Montastraea cavernosa","Mcav-E5","32",11,-4.2181049855898e-05,-0.151851779481233
"237","Montastraea cavernosa","Mcav-E5","341",11,0.000263089354514896,0.947121676253626
"238","Montastraea cavernosa","Mcav-E5","413",11,0.000289409975562538,1.04187591202514
"239","Montastraea cavernosa","Mcav-E5","517",11,0.000285641361154559,1.02830890015641
"240","Montastraea cavernosa","Mcav-F4","0",14,-0.000233865677961271,-0.841916440660575
"241","Montastraea cavernosa","Mcav-F4","124",14,0.000351563564801731,1.26562883328623
"242","Montastraea cavernosa","Mcav-F4","165",14,0.000395117032468182,1.42242131688545
"243","Montastraea cavernosa","Mcav-F4","233",14,0.000477884707868673,1.72038494832722
"244","Montastraea cavernosa","Mcav-F4","289",14,0.000456772715165989,1.64438177459756
"245","Montastraea cavernosa","Mcav-F4","32",14,-3.75031475709598e-05,-0.135011331255455
"246","Montastraea cavernosa","Mcav-F4","341",14,0.000454688981388754,1.63688033299951
"247","Montastraea cavernosa","Mcav-F4","413",14,0.000451053414480746,1.62379229213068
